#Encoding: UTF-8
#Ecu CALID: 000020DB1DAA03
#Ecu PRGID: 000021571DAA01
#VIN: WBA1J9C5XGV696132
Time,Amb pressure (PSI),Accel Ped. Pos. (%),Battery volt. (V),Boost (PSI),Boost (mani) (PSI),Boost target (PSI),Coolant (*F),Gear (-),IAT (*F),Lambda bank 1 (AFR),Lambda target (AFR),Load act. (%),Load req. (%),LTFT 1 (%),MAF (g/s),MAP volt. (V),Oil pressure (PSI),Oil temp (*F),Rail pressure mean (PSI),Rail pressure req. (PSI),RPM (rpm),STFT 1 (%),Throttle Position (*),Timing Cyl. 1,Timing Cyl. 2 (*),Timing Cyl. 3 (*),Timing Cyl. 4 (*),Timing Cyl. 5 (*),Timing Cyl. 6 (*),TMAP volt. (V),Torque act. clutch (Nm),WGDC (%),Boost (mani) RAM (PSI),Boost setpoint factor,Boost target RAM (PSI),Compressor after P-D (kW),Compressor base (kW),Current Map (-),Cyl1 Timing Cor (*),Cyl2 Timing Cor (*),Cyl3 Timing Cor (*),Cyl4 Timing Cor (*),Cyl5 Timing Cor (*),Cyl6 Timing Cor (*),Fuel mass flow rate (g/s),Fuel Mode (-),Fuel Temp (CAN) (*F),Knock Interpolation (-),Load actual RAM,MAF REQ (P corr.) (g/s),MAF req. WGDC (g/s),Mdk_max_gs (NM),MHD+ WGDC Base (%),MHD+ WGDC D-Factor (%),MHD+ WGDC P-Factor (%),Rail pressure dev. (MPa),Torque lim. 1 (-),Torque lim. 2 (-),Torque lim. 3 (-),Turbine D-factor (kW),Turbine P-factor (kW),WG distribution factor (-),WGDC I-factor (%),MHD 5.21 000021571DAA01 E85v6InjectorsFix.bin
565.169,14.75,100,14.89,8.9,8.8,21.9,185,3,100,11.52,13.66,127.5,236.2,0.01,130.1,3.09,84.88,169,2878.9,2900,3172,0,99.9,10,9.2,9.6,10,10,9.6,2.06,374,100,9.3,2.7,21.9,37.2,27.2,2,0,-0.8,-0.4,0,0,-0.4,83.8,2,-40,0,130.1,256.56,270.95,1000,94.69,0.69,12,0.25,0,0,0,0,10.03,1.36,0,0
565.289,14.75,100,14.87,10.2,10,21.9,185,3,100,11.38,13.43,133.5,237.6,0.01,141.9,3.24,85.86,169,2888.6,2900,3290,0,99.9,8.7,8.6,8.6,8.7,8.7,8.6,2.19,392,100,10.8,2.72,21.9,38.3,28.9,2,0,-0.4,-0.4,0,0,-0.4,83.8,2,-40,0,138.4,265.69,279.74,1000,94.06,1.18,12,0.36,0,0,0,0,9.4,1.34,0,0
565.412,14.75,100,14.87,11.7,11.5,21.9,185,3,100,11.16,13.18,141.8,238.6,0.01,155.5,3.44,87.12,169,2854.9,2900,3404,0,99.9,6.7,6.6,6.6,6.7,6.7,6.6,2.34,415,100,12.3,2.72,22,38.9,30.3,2,0,-0.4,-0.4,0,0,0,83.8,2,-40,0,147.1,277.57,289.41,1000,93.21,1.32,12,0.5,0,0,0,0,8.56,1.29,0,0
565.528,14.75,100,14.86,13.4,13.2,22,185,3,100,10.87,12.95,153.8,239.8,0.01,174.9,3.69,88.1,169,2791.8,2900,3521,0,99.9,7.2,7.1,7.2,7.2,7.2,7.2,2.51,451,100,14.3,2.73,22,39.3,30.8,2,0,0,0,0,0,0,83.8,2,-40,0,161,290.78,293.57,1000,92.57,0.93,12,0.54,0,0,0,0,8.44,1.23,0,0
565.648,14.75,100,14.85,15.4,15.2,22,185,3,100,10.63,12.75,167.2,241,0.01,196.4,3.9,89.27,169,2784.1,2900,3646,0,99.9,6.2,6.2,6.2,6.2,6.2,6.2,2.7,490,100,16,2.73,22.1,38.8,31.2,2,0,0,-3,0,0,0,83.8,2,-40,0,173.1,304.36,297.26,1000,92.26,0.94,12,0.54,0,0,0,0,7.58,1.16,0,0
565.768,14.75,100,14.85,17.3,17.1,22.1,185,3,100,10.39,12.7,180,242.3,0.01,218.8,4.17,90.4,169,2777.5,2900,3764,0,99.9,5.2,5.2,2.5,5.2,5.2,5.2,2.86,498,100,18.3,2.74,22.1,38,31.7,2,0,0,-3,0,0,0,83.8,2,-40,0,188.2,318.28,302.01,1000,91.92,0.71,11.24,0.95,0,0,0,0,6.21,1.08,0,0
565.890,14.75,100,14.84,19.7,19.4,22.1,187,3,100,10.21,12.65,191.2,243.8,0.01,246.9,4.44,92.01,169,2754.2,2900,3931,-21.2,99.9,4.7,4.7,2,4.7,4.7,4.7,3.08,514,100,20.4,2.74,22.2,37.3,32.3,2,0,0,-3,0,0,0,83.8,2,-40,0,201.7,334.11,307.9,1000,91.51,0.27,5.78,-0.78,0,0,0,0,4.97,1,0.04,0
566.010,14.75,100,14.84,21.5,21.3,22.2,187,3,100,11.98,12.6,191.2,245.1,0.01,272.2,4.66,93.42,169,2936.4,2900,4102,-22.8,99.9,4.7,4.7,2,4.7,4.7,4.7,3.26,530,95.7,21.7,2.74,22.2,33.1,32.7,2,0,0,-2.7,0,0,0,83.8,2,-40,0,210.4,349.87,314.91,1000,91.14,0.05,1.27,0.39,0,0,0,-0.21,0.56,0.84,0.02,0
566.129,14.75,100,14.83,22,21.9,22.2,187,3,100,12.25,12.54,191.2,245.9,0.01,288.5,4.67,94.17,169,2848.4,2900,4247,-25.1,99.9,4.7,4.7,2.3,4.7,4.7,4.7,3.31,536,92.9,21.8,2.74,22.2,33.6,33.2,2,0,0,-2.7,0,0,0,83.8,2,-40,0,210.8,364.76,322.93,1000,90.69,0,0.82,0.28,0,0,0,0,0.42,0.82,0.01,0
566.249,14.75,100,14.82,21.9,21.8,22.2,187,3,100,12.11,12.51,191.2,246.8,0.01,298,4.67,94.59,169,2942.5,2900,4405,-27.9,99.9,5.2,5.2,2.8,5.2,5.2,5.2,3.32,537,92.4,21.7,2.74,22.2,34.1,33.6,2,0,0,-2.7,0,0,0,83.8,2,-40,0,209.7,379.49,331.86,1000,90.35,0,0.83,-0.16,0,0,0,0,0.42,0.79,0.01,0
566.368,14.75,100,14.82,21.8,21.7,22.2,187,3,100,12.22,12.51,191.2,247.5,0.01,307.1,4.67,95.7,169,2948.9,2900,4565,-29.8,99.9,5.7,5.7,3.7,5.7,5.7,5.7,3.27,538,92.2,21.7,2.75,22.2,34.8,34.1,2,0,0,-2.3,0,0,0,83.8,2,-40,0,207.8,394.04,341.53,1000,89.9,0,1.56,-0.07,0,0,0,0.09,0.66,0.77,0.02,0
566.488,14.75,100,14.82,21.6,21.6,22.2,187,3,99,12.25,12.51,191.2,248.3,0.01,314.4,4.64,96.52,169,2927.9,2900,4726,-30,99.9,5.7,5.7,3.7,5.7,5.7,5.7,3.27,530,92.7,21.6,2.75,22.3,35.6,34.4,2,0,0,-2.3,0,0,0,83.8,2,-40,0,206.3,408.12,351.88,1000,89.56,0,2.23,-0.41,0,0,0,0.03,1.13,0.75,0.02,0
566.607,14.75,100,14.82,21.6,21.5,22.3,187,3,97,12.16,12.52,191.2,249,0.01,321.9,4.65,94.58,169,2957.1,2900,4862,-30,99.9,5.7,5.7,3.7,5.7,5.7,5.7,3.27,518,92.7,21.5,2.76,22.4,35.8,34.5,2,0,0,-1.9,0,0,0,83.8,2,-40,0,205.1,421.64,362.77,1000,89.23,0,2.43,-0.36,0,0,0,0,1.34,0.72,0.06,0
566.729,14.75,100,14.81,21.6,21.6,22.4,187,3,97,12.16,12.53,191.2,249.8,0.01,330.7,4.63,93.48,169,2975.2,2900,5010,-30,99.9,5.7,5.7,4.1,5.7,5.7,5.7,3.27,510,92.5,21.6,2.76,22.4,35.8,34.5,2,0,0,-1.9,0,0,0,83.8,2,-40,0,204.6,435.03,374.12,1000,88.88,0,2.36,-0.73,0,0,0,0.02,1.27,0.69,0.24,0
566.849,14.75,100,14.8,21.7,21.7,22.4,187,3,93,11.99,12.53,191.2,250,0.01,339.1,4.65,94.2,169,3001.8,2900,5149,-30,99.9,5.7,5.7,4.1,5.7,5.7,5.7,3.28,499,92.2,21.7,2.77,22.5,36,34.5,2,0,0,-1.9,0,0,0,83.8,2,-40,0,204.1,447.61,385.71,1000,88.56,0,2.45,-0.56,0,0,0,0.1,1.35,0.67,0.42,0
566.971,14.75,100,14.8,21.7,21.6,22.4,187,3,93,11.93,12.53,191.2,250,0.01,346.9,4.66,93.4,169,2955.7,2900,5322,-30,99.8,5.7,5.7,4.5,5.7,5.7,5.7,3.28,495,92.4,21.7,2.78,22.5,35.8,34.6,2,0,0,-1.5,0,0,0,83.8,2,-40,0,203.1,460.92,397.53,1000,88.23,0.01,2.48,-0.64,0,0,0,-0.2,1.39,0.65,0.62,0
567.090,14.75,100,14.8,21.9,21.8,22.4,187,3,91,11.93,12.52,191.2,250,0.01,356.4,4.61,92.93,169,2954.1,2900,5443,-30,99.9,5.7,5.7,4.5,5.7,5.7,5.7,3.26,491,92.5,21.8,2.78,22.5,35.6,34.6,2,0,0,-1.5,0,0,0,83.8,2,-40,0,202.9,472.69,409.56,1000,87.9,0.03,2.26,-0.4,0,0,0,-0.21,1.17,0.62,0.82,0
567.225,14.75,100,14.8,22,21.8,22.4,187,3,90,11.84,12.52,191.2,249.5,0.01,364.3,4.67,92.68,169,2926.9,2900,5608,-30,99.9,5.7,5.7,4.5,5.7,5.7,5.7,3.26,492,91.9,21.8,2.79,22.5,35.5,34.7,2,0,0,-1.2,0,0,0,83.8,2,-40,0,202.4,483.59,423.48,1000,87.69,0.01,2.05,-0.08,0,0,0,-0.13,0.96,0.6,1.02,0
567.331,14.75,100,14.84,21.9,21.8,22.4,187,3,90,11.57,12.51,191.2,248,0.01,373.3,4.66,93.4,169,2996.1,2900,5722,-30,99.9,5.7,5.7,4.8,5.7,5.7,5.7,3.3,478,91.7,21.8,2.79,22.5,35.8,34.7,2,0,0,-1.2,0,0,0,83.8,2,-40,0,202.5,490.89,433.18,1000,87.51,0,2.17,-0.42,0,0,0,0.02,1.07,0.6,1.16,0
567.447,14.75,100,14.87,22.1,21.8,22.4,187,3,88,11.49,12.51,191.2,246.9,0.01,381.1,4.64,93.3,169,2960.6,2900,5832,-30,99.9,5.6,5.6,4.8,5.6,5.6,5.6,3.35,470,91.7,21.9,2.79,22.5,35.2,34.7,2,0,0,-1.2,0,0,0,83.8,2,-40,0,202.5,499.16,444.49,1000,87.34,0.02,1.61,-0.24,0,0,0,-0.18,0.67,0.58,1.32,0
567.576,14.75,100,14.87,22.1,21.9,22.4,185,3,86,11.41,12.51,191.2,245.8,0.01,389.3,4.67,93.24,169,2990,2900,5984,-30,99.9,5.7,5.7,5.2,5.7,5.7,5.7,3.35,458,91.3,21.9,2.8,22.5,35.5,34.7,2,0,0,-0.8,0,0,0,83.8,2,-40,0,201.7,507.69,455.59,1000,87.16,0,1.88,-0.36,0,0,0,0,0.81,0.57,1.46,0
567.698,14.75,100,14.88,22.1,21.9,22.4,185,4,84,11.26,12.51,191.2,245,0.01,395.2,4.67,93.43,169,2985.4,2900,6099,-30,99.9,5.7,5.7,5.2,5.7,5.7,5.7,3.34,448,91.3,22.5,2.8,22.5,34.4,34.7,2,0,0,-0.8,0,0,0,83.8,2,-40,0,207.3,494.61,467.77,1000,87.38,0.04,-0.34,-2.63,0,0,4,-0.19,-0.12,0.57,1.58,0
567.811,14.75,100,14.88,22.4,22.4,22.4,185,4,84,17.48,23.03,191.2,248.4,0.01,372.3,4.67,92.91,169,2686.9,2900,5443,0,99.5,0.3,0.3,0.3,0.3,0.3,0.3,3.36,138,89.1,20.8,2.8,22.5,36.8,34.7,2,0,0,-0.8,0,0,0,83.8,2,-40,0,201.1,446.32,471.61,1000,88.94,0,4.08,-2.14,0,0,0,0.77,3.63,0.67,0.04,0
567.934,14.75,100,14.88,20.1,19.9,22.4,185,4,82,12.52,14.79,191.2,249.8,0.01,309.6,4.47,92.46,169,1971.6,2900,4786,-3.1,99.5,5.7,5.7,5.2,5.7,5.7,5.7,3.13,508,97.1,20.3,2.79,22.2,36.8,34.7,2,0,0,-0.8,0,0,0,83.8,2,-40,0,202,407.47,469.26,1000,89.58,0.11,4.94,1.08,0,0,0,-0.17,4.79,0.73,0.04,0
568.058,14.75,100,14.87,21.7,21.4,22.2,185,4,82,9.67,12.57,191.2,250,0.01,336,4.65,95.32,169,2726.9,2900,5098,-19,99.6,5.7,5.7,5.6,5.7,5.7,5.7,3.27,506,93,22,2.78,22.2,34.8,34.6,2,0,0,-0.4,0,0,0,83.8,2,-40,0,211.1,437.2,468.52,1000,88.89,0.02,0.72,0.79,0,0,0,-0.16,0.39,0.63,0.01,0
568.170,14.75,100,14.87,22,21.9,22.2,185,4,82,11.16,12.5,191.2,250,0.01,347.1,4.67,94.74,169,2896.8,2900,5098,-30,99.6,3.5,3.5,6.1,6.3,6.3,6.3,3.35,514,89.9,21.8,2.77,22.2,34.7,34.5,2,-3,-3,-0.4,0,0,0,83.8,2,-40,0,209.5,442.88,468.89,1000,88.7,0,0.27,-0.24,0,0,0,0.02,0.15,0.62,0.01,0
568.288,14.75,100,14.87,21.5,21.7,22.2,185,4,81,11.5,12.5,191.2,250,0.01,348.8,4.63,95.88,169,2966.4,2900,5145,-30,99.7,3.5,3.5,6.1,6.2,6.2,6.2,3.27,505,91.5,21.5,2.77,22.2,35.7,34.5,2,-3,-3,-0.4,0,0,0,83.8,2,-40,0,207.9,448.85,470.04,1000,88.57,0,2.21,-0.58,0,0,0,0.09,1.11,0.65,0.16,0
568.409,14.75,100,14.87,21.3,21.4,22.2,185,4,81,11.44,12.51,191.2,250,0.01,350.7,4.57,94.97,169,2930.6,2900,5240,-30,99.7,3.5,3.5,6.2,6.2,6.2,6.2,3.24,500,92.4,21.3,2.77,22.2,35.9,34.5,2,-3,-3,0,0,0,0,83.8,2,-40,0,206.4,455.25,471.84,1000,88.35,0.01,2.63,-0.78,0,0,0,-0.13,1.54,0.66,0.35,0
568.540,14.75,100,14.88,21.4,21.4,22.2,185,4,79,11.52,12.51,191.2,250,0.01,355,4.66,95.03,169,2915.5,2900,5338,-30,99.8,3.5,3.8,6.2,6.2,6.2,6.2,3.24,496,92.2,21.5,2.77,22.3,36,34.6,2,-2.7,-2.7,0,0,0,0,83.8,2,-40,0,207.1,463.32,474.76,1000,88.06,0,2.55,-0.02,0,0,0,0,1.46,0.65,0.59,0
568.657,14.75,100,14.89,21.7,21.6,22.3,185,4,79,11.43,12.51,191.2,250,0.01,362.8,4.67,95.42,169,2946.5,2900,5414,-30,99.8,3.8,3.8,6.2,6.2,6.2,6.2,3.32,496,91.5,21.6,2.77,22.4,35.3,34.6,2,-2.7,-2.7,0,0,0,0,83.8,2,-40,0,207.3,470.38,477.89,1000,87.86,0.01,1.91,-0.21,0,0,0,-0.11,0.84,0.63,0.74,0
568.768,14.75,100,14.89,21.9,21.8,22.4,185,4,79,11.37,12.51,191.2,250,0.01,368.8,4.67,94.26,169,2910.9,2900,5492,-30,99.8,3.8,3.8,6.1,6.1,6.1,6.1,3.33,495,91.4,21.7,2.78,22.4,35.3,34.6,2,-2.7,-2.7,0,0,0,0,83.8,2,-40,0,207.6,474.96,480.83,1000,87.73,0,1.66,0.28,0,0,0,0,0.69,0.62,0.85,0
568.888,14.75,100,14.9,22,21.8,22.4,185,4,79,11.29,12.51,191.2,249.4,0.01,374.8,4.64,94.3,169,2883.8,2900,5576,-30,99.8,4.2,4.2,6.1,6.1,6.1,6.1,3.35,498,91,21.9,2.78,22.5,35.3,34.6,2,-2.3,-2.3,0,0,0,0,83.8,2,-40,0,208.1,481.36,484.76,1000,87.69,0,1.47,-0.32,0,0,0,0,0.62,0.61,0.98,0
569.008,14.75,100,14.9,21.9,21.9,22.4,185,5,79,11.23,12.51,191.2,248.8,0.01,379.6,4.66,94.77,169,2928.4,2900,5596,-30,99.8,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.37,486,91.2,23.1,2.78,22.5,32.7,34.7,2,-2.3,-2.3,0,0,0,0,83.8,2,-40,0,221.8,429.29,487.29,1000,89.64,0.01,-4.48,-4.33,0,0,4,-0.27,-1.71,0.63,-0.03,0
569.129,14.75,100,14.94,21.4,21.6,22.4,185,5,77,26.12,30.12,191.2,245.6,0.01,305.3,4.65,93.46,169,2122.7,2900,4534,-1.2,79.5,4.2,4.2,5.6,5.6,5.6,5.6,3.21,447,92.8,20.6,2.78,22.5,36.7,34.6,2,-2.3,-2.3,0,0,0,0,83.8,2,-40,0,210,373.18,477.43,1000,90.93,0,5.72,2.57,0,0,0,0.96,4.95,0.82,0.04,0
569.252,14.75,100,14.97,21.1,20.9,22.4,185,5,77,10.72,13.17,191.2,247,0.01,306.4,4.62,96.35,169,2686.2,2900,4485,-12,87.2,4.2,4.2,6.1,6.1,6.1,6.1,3.25,544,96.7,21,2.78,22.5,36.7,34.6,2,-2.3,-1.9,0,0,0,0,83.8,2,-40,0,213.6,377.98,468.77,1000,90.54,0.1,3.7,1.05,0,0,0,-0.41,3.09,0.78,0.03,0
569.370,14.75,36.1,14.97,22.2,21.9,22.4,185,5,77,10.15,12.55,191.2,230.9,0.01,315.9,4.67,96.99,169,2834.5,2900,4493,-28.9,86.2,4.6,4.6,5.1,5.1,5.1,5.1,3.33,552,93.3,16.5,2.63,6.7,26.4,34.4,2,-1.9,-1.9,0,0,-6,0,79.9,2,-40,0,183.9,191.55,408.32,1000,87.23,0,-12,0.02,0,0,0,-3.58,-4.43,1.15,-0.13,0
569.488,14.75,0,14.97,20.1,6.1,0,185,5,77,11.08,12.54,117,75.9,0.01,157.9,2.81,96.2,169,2896.3,2694.2,4176,0,17.1,-9,-9,-9,-9,-9,-9,3.1,376,88.9,1.2,1.93,0,14.3,14.3,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,47.9,2,-40,0,70.9,45.3,250.53,1000,99.99,-5.35,-12,-1.27,0,0,0,0,-3.12,3.53,-0.14,0
569.614,14.75,0,14.97,13.2,-0.3,0,185,5,77,10.91,13.24,21,20.2,0.01,31.5,1.99,95.14,169,3060.5,2185.7,4449,0,5.4,4.8,4.8,4.8,4.8,4.8,4.8,2.49,2,87.8,-0.6,1.24,0,1.3,1.3,2,0,0,0,0,0,0,21,2,-40,0,18.7,28.96,132.82,1000,99.99,-4.82,-12,-3.79,0,0,0,0,-1.45,0.76,-0.09,0
569.729,14.75,0,14.98,10.1,-1.2,1.1,185,5,77,12.06,13.82,21,22.5,0.01,30.5,1.84,91.04,169,2555.2,2179.1,4447,0,6.1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2.16,-58,85.8,-1.7,1.1,1.1,0.5,0.5,2,0,0,0,0,0,0,23.9,2,-40,0,21.5,34.69,80.13,1000,83.95,-1.33,-12,-2.62,0,0,0,0,-0.79,0.37,-0.06,0
569.848,14.75,0,14.98,7.9,-1.8,1.1,185,5,75,15.87,14.85,21,21.4,0.01,30.8,1.88,91.9,169,2563.8,2177,4360,0,7.6,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.96,-56,82.5,-1.9,1.08,1.1,0.3,0.3,2,0,0,0,0,0,0,23.9,2,-40,0,21.5,33.78,55.19,1000,84.04,-1.14,-12,-2.69,0,0,0,0,-0.56,0.42,-0.05,0
569.968,14.75,0,14.98,6.1,-2,1.1,185,5,75,22.33,25.51,21,21.1,0.01,29.1,1.88,92.23,169,2570.1,2176.4,4326,0,8.2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.8,-56,80.3,-2,1.08,1.1,0.2,0.2,2,0,0,0,0,0,0,23.2,2,-40,0,20.7,31.86,42.93,1000,84.17,-0.46,-12,-2.74,0,0,0,0,-0.45,0.5,-0.04,0
570.092,14.75,0,15,4.9,-2,1.1,185,5,75,26.77,41.27,20.2,20.7,0.01,29.3,1.88,92,169,2575.6,2176.4,4299,0,9.2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.67,-56,78.6,-1.7,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,22.7,2,-40,0,20.8,30.75,36.61,1000,84.25,-0.24,-12,-2.76,0,0,0,0,-0.39,0.5,-0.04,0
570.208,14.75,0,15,3.9,-1.5,1.1,185,5,75,28.77,63.92,21,20.3,0.01,29.2,1.9,92.03,169,2579.8,2176.4,4275,0,10.2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.58,-56,77.4,-1.2,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,21.7,2,-40,0,20.7,29.43,33.07,1000,84.35,-0.12,-12,-2.8,0,0,0,0,-0.34,0.54,-0.03,0
570.331,14.75,0,15.01,3.2,-1,1.1,185,5,73,31.17,92.63,20.2,19.7,0.01,28.2,1.93,91.82,169,2584.4,2176.4,4245,0,10.8,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.51,-56,76.5,-0.9,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,20.5,2,-40,0,19.9,28.28,30.79,1000,84.43,-0.03,-12,-2.83,0,0,0,0,-0.25,0.54,-0.03,0
570.452,14.75,0,15.02,2.7,-0.7,1.1,185,5,73,32.95,123.13,18.8,18.8,0.01,26.2,1.94,91.66,169,2588.6,2176.4,4204,0,10.8,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.46,-56,75.9,-0.6,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,19.6,2,-40,0,19.3,26.86,28.94,1000,84.52,-0.02,-9.38,-2.85,0,0,0,0,-0.2,0.54,-0.04,0
570.577,14.75,0,15.02,2.3,-0.4,1.1,185,5,73,34.56,151.66,18,18.1,0.01,25,1.96,90.98,169,2593.1,2176.4,4166,0,11.3,-1,-1,-1,-1,-1,-1,1.43,-56,77.5,-0.3,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,18.3,2,-40,0,18.2,25.32,27.14,1000,84.64,-0.02,-6.21,-2.89,0,0,0,0,-0.14,0.55,-0.04,0
570.688,14.75,0,15.02,2,-0.2,1.1,185,5,72,36.21,176.06,18,17.4,0.01,24.4,1.97,90.63,169,2596,2176.4,4122,0,11.7,-1,-1,-1,-1,-1,-1,1.4,-56,80.1,-0.2,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,17.4,2,-40,0,17.5,24.36,25.97,1000,84.72,-0.02,-4.6,-2.91,0,0,0,0,-0.11,0.55,-0.03,0
570.809,14.75,0,15.02,1.7,-0.1,1.1,185,5,72,40.54,194.86,16.5,16.5,0.01,22.3,1.98,91.05,169,2600.2,2176.4,4080,0,11.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.37,-56,81.7,-0,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,16.4,2,-40,0,16.5,22.79,24.51,1000,84.83,-0.01,-3.46,-2.93,0,0,0,0,-0.09,0.56,-0.03,0
570.931,14.75,0,15.02,1.5,-0,1.1,185,5,72,42.49,208.34,15.8,15.8,0.01,20.7,1.98,90.78,169,2603.5,2176.4,4044,0,11.3,0,0,0,0,0,0,1.35,-56,82.8,-0,1.07,1.1,0.2,0.2,2,0,0,0,0,0,0,15.6,2,-40,0,15.7,21.4,23.15,1000,84.93,-0.01,-2.48,-2.95,0,0,0,0,-0.07,0.57,-0.02,0
571.066,14.75,0,15.02,1.4,-0,1.1,185,5,72,45.41,217.37,15,15,0.01,19.8,1.97,90.32,169,2607.3,2176.4,4001,0,11,0.5,0.5,0.5,0.5,0.5,0.5,1.34,-58,83.8,-0,1.07,1.1,0.1,0.1,2,0,0,0,0,0,0,14.5,2,-40,0,14.7,20.09,21.8,1000,85.04,0,-1.88,-2.98,0,0,0,0,-0.05,0.58,-0.02,0
571.177,14.75,0,15.02,1.2,-0,1,185,5,72,46.38,224.67,13.5,14,0.01,18.1,1.97,90.04,169,2609.7,2176.4,3958,0,11,0,0,0,0,0,0,1.32,-58,84.5,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,13.7,2,-40,0,13.9,18.62,20.26,1000,85.15,0,-1.45,-3,0,0,0,0,-0.04,0.58,-0.01,0
571.288,14.75,0,15.02,1.1,0,1,185,5,72,47.03,228.07,13.5,13.5,0.01,17.1,1.97,89.74,169,2613.2,2176.4,3923,0,10.9,0,0,0,0,0,0,1.32,-58,84.9,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,13.1,2,-40,0,13.3,17.8,19.26,1000,85.22,0,-1.08,-3.02,0,0,0,0,-0.03,0.59,-0.01,0
571.408,14.75,0,15.02,1.1,0,1,185,5,72,48.33,230.69,12.8,12.9,0.01,16.3,1.97,89.34,169,2615.8,2176.4,3889,0,10.8,0.5,0.5,0.5,0.5,0.5,0.5,1.31,-58,85.4,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,12.5,2,-40,0,12.8,16.83,18.12,1000,85.3,0,-0.72,-3.04,0,0,0,0,-0.02,0.58,-0.01,0
571.531,14.75,0,15.02,0.9,0,1,185,5,72,48.44,231.58,12,12.5,0.01,15.5,1.96,89.08,169,2619.1,2176.4,3864,0,10.7,0.5,0.5,0.5,0.5,0.5,0.5,1.3,-58,85.9,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,12.1,2,-40,0,12.5,16.6,17.35,1000,85.38,0,-0.27,-3.06,0,0,0,0,0,0.57,0,0
571.649,14.75,0,15.02,0.9,0,1,185,5,70,49.63,233.37,12,12.5,0.01,15.4,1.96,88.84,169,2622.1,2176.4,3828,0,11,0.5,0.5,0.5,0.5,0.5,0.5,1.29,-58,86.3,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.9,2,-40,0,12.5,16.47,16.93,1000,85.46,0,0.01,-3.08,0,0,0,0,0,0.56,0,0
571.769,14.75,0,15.02,0.9,0,1,185,5,70,50.49,233.37,12,12.5,0.01,15.3,1.97,88.43,169,2624.6,2176.4,3796,0,11.4,0.5,0.5,0.5,0.5,0.5,0.5,1.29,-58,86.6,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.9,2,-40,0,12.5,16.33,16.66,1000,85.52,0,0.22,-3.1,0,0,0,0,0,0.57,0,0
571.892,14.75,0,15.02,0.8,0,1,185,5,70,49.73,234.28,12,12.5,0.01,15.3,1.97,88.04,169,2626.4,2176.4,3768,0,11.6,0.5,0.5,0.5,0.5,0.5,0.5,1.28,-58,86.9,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.9,2,-40,0,12.6,16.21,16.46,1000,85.61,0,0.44,-3.12,0,0,0,0,0.01,0.57,0,0
572.008,14.75,0,15.02,0.7,0,1,185,5,70,50.6,234.28,12,12.5,0.01,15.3,1.96,87.82,169,2630,2176.4,3732,0,11.8,0.5,0.5,0.5,0.5,0.5,0.5,1.28,-57,87.2,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.9,2,-40,0,12.8,16.07,16.29,1000,85.69,0,0.57,-3.13,0,0,0,0,0.01,0.57,0.01,0
572.131,14.75,0,15.02,0.7,0,1,185,5,70,51.58,235.2,12.8,12.5,0.01,15.2,1.97,87.49,169,2632.1,2176.4,3702,0,11.8,0.5,0.5,0.5,0.5,0.5,0.5,1.28,-57,87.4,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.5,2,-40,0,12.5,15.9,16.14,1000,85.78,0,0.69,-3.15,0,0,0,0,0.01,0.56,0.01,0
572.249,14.75,0,15.02,0.7,0,1,185,5,68,51.79,235.2,12,12.5,0.01,14.8,1.98,87.1,169,2634.6,2176.4,3668,0,12,0.5,0.5,0.5,0.5,0.5,0.5,1.27,-57,87.6,0,1.07,1,0.1,0.1,2,0,0,0,0,0,0,11.5,2,-40,0,12.5,15.76,15.98,1000,85.86,0,0.83,-3.17,0,0,0,0,0.01,0.56,0.01,0
